raceId,points,laps,time_in_mil,fastestLapTime,max_speed_mph,statusId,nationality,alt,q1,q2,q3,position_delta,pace,age,session_type_sprint,driverRef,constructorRef,circuitRef
1129,6.0,70,6371552.0,76762,204.523,1,4,13,73088,72659,72701,2,91022.0,25,False,stroll,aston_martin,villeneuve
1129,4.0,70,6376599.0,77076,203.689,1,2,13,73240,72572,72178,-3,91094.0,34,False,ricciardo,rb,villeneuve
1129,2.0,70,6377948.0,77013,203.856,1,9,13,73289,72940,0,6,91113.0,28,False,gasly,alpine,villeneuve
1129,1.0,70,6378240.0,77012,203.859,1,9,13,73435,0,0,8,91117.0,27,False,ocon,alpine,villeneuve
1129,0.0,70,6378751.0,76683,204.733,1,10,13,73978,0,0,6,91125.0,36,False,hulkenberg,haas,villeneuve
1129,0.0,70,6379180.0,76499,205.226,1,6,13,73217,72916,0,2,91131.0,31,False,kevin_magnussen,haas,villeneuve
1129,0.0,70,6388414.0,77250,203.231,1,8,13,73366,0,0,-13,91263.0,34,False,bottas,sauber,villeneuve
1129,0.0,70,6400621.0,77309,203.075,1,11,13,72748,72303,72414,-6,91437.0,24,False,tsunoda,rb,villeneuve
1129,0.0,69,0.0,77325,203.033,11,5,13,74292,0,0,-15,0.0,25,False,zhou,sauber,villeneuve
1129,0.0,52,0.0,78957,198.837,4,15,13,73038,72728,0,-4,0.0,29,False,sainz,ferrari,villeneuve
1129,0.0,52,0.0,79359,197.83,4,16,13,72896,72485,72796,-7,0.0,28,False,albon,williams,villeneuve
1129,0.0,51,0.0,78819,199.185,3,12,13,73326,0,0,-2,0.0,34,False,perez,red_bull,villeneuve
1129,0.0,40,0.0,86012,182.528,5,13,13,73107,72691,0,-8,0.0,26,False,leclerc,ferrari,villeneuve
1129,0.0,23,0.0,86484,181.531,3,0,13,73063,72736,0,-7,0.0,23,False,sargeant,williams,villeneuve
1130,25.0,66,5300227.0,77776,215.557,1,7,109,72306,71653,71403,1,80306.0,26,False,max_verstappen,red_bull,catalunya
1130,19.0,66,5302446.0,77115,217.405,1,3,109,72386,71872,71383,-1,80340.0,24,False,norris,mclaren,catalunya
1130,15.0,66,5318017.0,77809,215.466,1,3,109,72143,71792,71701,0,80576.0,39,False,hamilton,mercedes,catalunya
1130,12.0,66,5322547.0,78290,214.142,1,3,109,72456,71812,71703,0,80644.0,26,False,russell,mercedes,catalunya
1130,10.0,66,5322936.0,77897,215.222,1,13,109,72257,72038,71731,0,80650.0,26,False,leclerc,ferrari,catalunya
1130,8.0,66,5331255.0,78539,213.463,1,15,109,72403,71874,71736,0,80776.0,29,False,sainz,ferrari,catalunya
1130,6.0,66,5333987.0,77874,215.286,1,2,109,72460,72011,0,2,80817.0,23,False,piastri,mclaren,catalunya
1130,4.0,66,5359751.0,77785,215.532,1,12,109,72477,72054,72061,3,81208.0,34,False,perez,red_bull,catalunya
1130,2.0,66,5362252.0,79045,212.096,1,9,109,72651,72079,71857,-2,81246.0,28,False,gasly,alpine,catalunya
1130,1.0,66,5372116.0,78982,212.266,1,9,109,72691,72109,72125,-2,81395.0,27,False,ocon,alpine,catalunya
1130,0.0,66,5379442.0,78609,213.273,1,10,109,72708,72310,0,2,81506.0,36,False,hulkenberg,haas,catalunya
1130,0.0,65,0.0,78334,214.022,11,15,109,72505,72128,0,-2,0.0,42,False,alonso,aston_martin,catalunya
1130,0.0,65,0.0,78771,212.834,11,5,109,72880,72738,0,2,0.0,25,False,zhou,sauber,catalunya
1130,0.0,65,0.0,79318,211.366,11,4,109,72881,72372,0,0,0.0,25,False,stroll,aston_martin,catalunya
1130,0.0,65,0.0,79450,211.015,11,2,109,73075,0,0,3,0.0,35,False,ricciardo,rb,catalunya
1130,0.0,65,0.0,79608,210.596,11,8,109,72758,72227,0,-4,0.0,34,False,bottas,sauber,catalunya
1130,0.0,65,0.0,79805,210.077,11,6,109,72937,0,0,-1,0.0,31,False,kevin_magnussen,haas,catalunya
1130,0.0,65,0.0,79132,211.863,11,16,109,73153,0,0,-18,0.0,28,False,albon,williams,catalunya
1130,0.0,65,0.0,79447,211.023,11,11,109,72985,0,0,-2,0.0,24,False,tsunoda,rb,catalunya
1130,0.0,64,0.0,80172,209.115,12,0,109,73509,0,0,-1,0.0,23,False,sargeant,williams,catalunya
1131,25.0,71,5062798.0,69164,224.752,1,3,678,65585,65016,64840,2,71307.0,26,False,russell,mercedes,red_bull_ring
1131,18.0,71,5064704.0,68697,226.28,1,2,678,65311,65070,65048,5,71333.0,23,False,piastri,mclaren,red_bull_ring
1131,15.0,71,5067331.0,69282,224.369,1,15,678,65263,65016,64851,1,71370.0,29,False,sainz,ferrari,red_bull_ring
1131,12.0,71,5085940.0,69562,223.466,1,3,678,65541,65053,64903,1,71632.0,39,False,hamilton,mercedes,red_bull_ring
1131,10.0,71,5100051.0,67719,229.548,1,7,678,65336,64469,64314,-4,71831.0,26,False,max_verstappen,red_bull,red_bull_ring
1131,8.0,71,5116886.0,70215,221.388,1,10,678,65596,65262,65385,3,72068.0,36,False,hulkenberg,haas,red_bull_ring
1131,6.0,71,5117470.0,69694,223.043,1,12,678,65587,65144,65202,1,72077.0,34,False,perez,red_bull,red_bull_ring
1131,4.0,71,5123153.0,70125,221.672,1,6,678,65508,65347,0,4,72157.0,31,False,kevin_magnussen,haas,red_bull_ring
1131,2.0,71,5123967.0,70426,220.725,1,2,678,65569,65289,0,2,72168.0,35,False,ricciardo,rb,red_bull_ring
1131,1.0,71,5124564.0,69609,223.315,1,9,678,65598,65359,0,3,72176.0,28,False,gasly,alpine,red_bull_ring
1131,0.0,71,5129854.0,69584,223.396,1,13,678,65509,65104,65044,-5,72251.0,26,False,leclerc,ferrari,red_bull_ring
1131,0.0,71,5131123.0,69649,223.187,1,9,678,65574,65274,65883,-2,72269.0,27,False,ocon,alpine,red_bull_ring
1131,0.0,70,0.0,70143,221.615,11,4,678,65819,0,0,4,0.0,25,False,stroll,aston_martin,red_bull_ring
1131,0.0,70,0.0,70318,221.064,11,11,678,65563,65412,0,0,0.0,24,False,tsunoda,rb,red_bull_ring
1131,0.0,70,0.0,70364,220.919,11,16,678,65736,0,0,1,0.0,28,False,albon,williams,red_bull_ring
1131,0.0,70,0.0,70449,220.653,11,8,678,65847,0,0,2,0.0,34,False,bottas,sauber,red_bull_ring
1131,0.0,70,0.0,70470,220.587,11,5,678,66061,0,0,3,0.0,25,False,zhou,sauber,red_bull_ring
1131,0.0,70,0.0,67694,229.633,11,15,678,65656,65639,0,-3,0.0,42,False,alonso,aston_martin,red_bull_ring
1131,0.0,69,0.0,70406,220.788,12,0,678,65856,0,0,0,0.0,23,False,sargeant,williams,red_bull_ring
1131,0.0,64,0.0,68016,228.546,17,3,678,65450,65103,64718,-18,0.0,24,False,norris,mclaren,red_bull_ring
1132,25.0,52,4947059.0,89438,237.12,1,3,153,89547,86770,85990,1,95135.0,39,False,hamilton,mercedes,silverstone
1132,18.0,52,4948524.0,88952,238.416,1,7,153,91342,86796,86203,2,95163.0,26,False,max_verstappen,red_bull,silverstone
1132,15.0,52,4954606.0,89262,237.588,1,3,153,91596,86559,86030,0,95280.0,24,False,norris,mclaren,silverstone
1132,12.0,52,4959488.0,88748,238.964,1,2,153,90895,86733,86237,1,95374.0,23,False,piastri,mclaren,silverstone
1132,11.0,52,4994377.0,88293,240.195,1,15,153,90557,86843,86509,2,96045.0,29,False,sainz,ferrari,silverstone
1132,8.0,52,5002781.0,89836,236.07,1,10,153,91929,86847,86338,0,96207.0,36,False,hulkenberg,haas,silverstone
1132,6.0,52,5003628.0,89897,235.909,1,4,153,91410,86938,86585,1,96223.0,25,False,stroll,aston_martin,silverstone
1132,4.0,52,5010636.0,89710,236.401,1,15,153,91264,86730,86917,2,96358.0,42,False,alonso,aston_martin,silverstone
1132,2.0,52,5015446.0,89718,236.38,1,16,153,91135,86933,86640,0,96450.0,28,False,albon,williams,silverstone
1132,1.0,52,5026362.0,90229,235.041,1,11,153,90994,87269,0,3,96660.0,24,False,tsunoda,rb,silverstone
1132,0.0,52,5036019.0,89972,235.713,1,0,153,91608,87175,0,1,96846.0,23,False,sargeant,williams,silverstone
1132,0.0,52,5037212.0,90093,235.396,1,6,153,92905,0,0,5,96869.0,31,False,kevin_magnussen,haas,silverstone
1132,0.0,51,0.0,90735,233.731,11,2,153,91291,87949,0,2,0.0,35,False,ricciardo,rb,silverstone
1132,0.0,51,0.0,89748,236.301,11,13,153,90496,87097,0,-3,0.0,26,False,leclerc,ferrari,silverstone
1132,0.0,51,0.0,91277,232.343,11,8,153,92431,0,0,1,0.0,34,False,bottas,sauber,silverstone
1132,0.0,50,0.0,90875,233.371,12,9,153,94557,0,0,2,0.0,27,False,ocon,alpine,silverstone
1132,0.0,50,0.0,89707,236.409,12,12,153,98348,0,0,-17,0.0,34,False,perez,red_bull,silverstone
1132,0.0,50,0.0,91014,233.014,12,5,153,91190,87867,0,-4,0.0,25,False,zhou,sauber,silverstone
1132,0.0,33,0.0,91298,232.289,34,3,153,90106,86723,85819,-18,0.0,26,False,russell,mercedes,silverstone
1132,0.0,0,0.0,0,0.0,6,9,153,99804,0,0,-1,71654.10012360939,28,False,gasly,alpine,silverstone
1133,25.0,70,5881989.0,81716,193.005,1,2,264,77504,75785,75249,1,84028.0,23,False,piastri,mclaren,hungaroring
1133,18.0,70,5884130.0,81712,193.014,1,3,264,77755,75540,75227,-1,84059.0,24,False,norris,mclaren,hungaroring
1133,15.0,70,5896869.0,82153,191.978,1,3,264,77087,76307,75854,2,84240.0,39,False,hamilton,mercedes,hungaroring
1133,12.0,70,5901675.0,82182,191.91,1,13,264,77437,75891,75905,2,84309.0,26,False,leclerc,ferrari,hungaroring
1133,10.0,70,5903338.0,80908,194.932,1,7,264,77087,75770,75273,-2,84333.0,26,False,max_verstappen,red_bull,hungaroring
1133,8.0,70,5905062.0,81441,193.656,1,15,264,77244,75885,75696,-2,84358.0,29,False,sainz,ferrari,hungaroring
1133,6.0,70,5921781.0,81096,194.48,1,12,264,77886,0,0,9,84596.0,34,False,perez,red_bull,hungaroring
1133,5.0,70,5924357.0,80305,196.396,1,3,264,77968,0,0,9,84633.0,26,False,russell,mercedes,hungaroring
1133,2.0,70,5959248.0,83533,188.806,1,11,264,77436,76121,76477,1,85132.0,24,False,tsunoda,rb,hungaroring
1133,1.0,70,5959965.0,82338,191.547,1,4,264,77405,76075,76244,-2,85142.0,25,False,stroll,aston_martin,hungaroring
1133,0.0,70,5964449.0,83063,189.875,1,15,264,77624,76117,76043,-4,85206.0,43,False,alonso,aston_martin,hungaroring
1133,0.0,69,0.0,82640,190.847,11,2,264,77050,76202,76447,-3,0.0,35,False,ricciardo,rb,hungaroring
1133,0.0,69,0.0,83461,188.969,11,10,264,77362,76317,0,-2,0.0,36,False,hulkenberg,haas,hungaroring
1133,0.0,69,0.0,83930,187.913,11,16,264,77280,76429,0,-1,0.0,28,False,albon,williams,hungaroring
1133,0.0,69,0.0,83553,188.761,11,6,264,77851,76548,0,0,0.0,31,False,kevin_magnussen,haas,hungaroring
1133,0.0,69,0.0,82792,190.496,11,8,264,77487,76384,0,-4,0.0,34,False,bottas,sauber,hungaroring
1133,0.0,69,0.0,80561,195.772,11,0,264,77770,76543,0,-3,0.0,23,False,sargeant,williams,hungaroring
1133,0.0,69,0.0,81610,193.255,11,9,264,78049,0,0,1,0.0,27,False,ocon,alpine,hungaroring
1133,0.0,69,0.0,83487,188.91,11,5,264,78037,0,0,-1,0.0,25,False,zhou,sauber,hungaroring
1133,0.0,33,0.0,83340,189.244,9,9,264,78166,0,0,-20,0.0,28,False,gasly,alpine,hungaroring
1134,25.0,44,526.0,106653,236.415,1,3,401,115692,114037,113835,2,11.0,39,False,hamilton,mercedes,spa
1134,18.0,44,1699.0,105840,238.231,1,2,401,114835,114136,114027,3,38.0,23,False,piastri,mclaren,spa
1134,15.0,44,9075.0,107013,235.619,1,13,401,115349,114193,113754,-2,206.0,26,False,leclerc,ferrari,spa
1134,12.0,44,9752.0,106128,237.584,1,7,401,114938,113837,113159,7,221.0,26,False,max_verstappen,red_bull,spa
1134,10.0,44,10376.0,105563,238.856,1,3,401,115582,114358,113981,-1,235.0,24,False,norris,mclaren,spa
1134,8.0,44,20321.0,106364,237.057,1,15,401,115169,114112,114477,1,461.0,29,False,sainz,ferrari,spa
1134,7.0,44,43721.0,104701,240.822,1,12,401,115139,114470,113765,-5,993.0,34,False,perez,red_bull,spa
1134,4.0,44,50489.0,108051,233.356,1,15,401,115489,114258,114765,0,1147.0,43,False,alonso,aston_martin,spa
1134,2.0,44,53078.0,106957,235.743,1,9,401,115417,114460,114810,0,1206.0,27,False,ocon,alpine,spa
1134,1.0,44,55452.0,107435,234.694,1,2,401,115451,114682,0,3,1260.0,35,False,ricciardo,rb,spa
1134,0.0,44,63537.0,108105,233.239,1,4,401,116072,115716,0,4,1444.0,25,False,stroll,aston_martin,spa
1134,0.0,44,64177.0,107996,233.475,1,16,401,115722,114473,0,-2,1458.0,28,False,albon,williams,spa
1134,0.0,44,64891.0,107418,234.731,1,9,401,114911,114635,0,-1,1474.0,28,False,gasly,alpine,spa
1134,0.0,44,67157.0,107848,233.795,1,6,401,116500,0,0,3,1526.0,31,False,kevin_magnussen,haas,spa
1134,0.0,44,71164.0,107019,235.606,1,8,401,115531,114764,0,-1,1617.0,34,False,bottas,sauber,spa
1134,0.0,44,77263.0,107969,233.533,1,11,401,116593,0,0,4,1755.0,24,False,tsunoda,rb,spa
1134,0.0,44,86583.0,107490,234.574,1,0,401,117230,0,0,1,1967.0,23,False,sargeant,williams,spa
1134,0.0,44,89359.0,108954,231.422,1,10,401,116308,0,0,-2,2030.0,36,False,hulkenberg,haas,spa
1134,0.0,5,0.0,112099,224.929,31,5,401,117775,0,0,0,0.0,25,False,zhou,sauber,spa
1134,0.0,44,4797566.0,107113,235.399,2,3,401,115353,114095,114184,-14,109035.0,26,False,russell,mercedes,spa
1135,26.0,72,5445519.0,73817,207.708,1,3,6,71377,70496,69673,0,75632.0,24,False,norris,mclaren,zandvoort
1135,18.0,72,5468415.0,74752,205.11,1,7,6,71393,70811,70029,0,75950.0,26,False,max_verstappen,red_bull,zandvoort
1135,15.0,72,5470958.0,74585,205.569,1,13,6,71370,70689,70582,3,75985.0,26,False,leclerc,ferrari,zandvoort
1135,12.0,72,5472856.0,74237,206.533,1,2,6,71541,70505,70172,-1,76011.0,23,False,piastri,mclaren,zandvoort
1135,10.0,72,5477656.0,74117,206.867,1,15,6,71327,70914,0,5,76078.0,30,False,sainz,ferrari,zandvoort
1135,8.0,72,5485061.0,74587,205.563,1,12,6,71006,70678,70416,-1,76181.0,34,False,perez,red_bull,zandvoort
1135,6.0,72,5490136.0,73927,207.399,1,3,6,71049,70552,70244,-3,76251.0,26,False,russell,mercedes,zandvoort
1135,4.0,72,5495118.0,73878,207.536,1,3,6,71375,70948,0,6,76321.0,39,False,hamilton,mercedes,zandvoort
1135,2.0,71,0.0,74855,204.828,11,9,6,71718,70815,70977,0,0.0,28,False,gasly,alpine,zandvoort
1135,1.0,71,0.0,74758,205.093,11,15,6,71493,70845,70633,-3,0.0,43,False,alonso,aston_martin,zandvoort
1135,0.0,71,0.0,75657,202.656,11,10,6,71832,71215,0,1,0.0,37,False,hulkenberg,haas,zandvoort
1135,0.0,71,0.0,75222,203.828,11,2,6,71943,0,0,1,0.0,35,False,ricciardo,rb,zandvoort
1135,0.0,71,0.0,75255,203.739,11,4,6,71518,70661,70857,-5,0.0,25,False,stroll,aston_martin,zandvoort
1135,0.0,71,0.0,74434,205.986,11,16,6,0,0,0,5,0.0,28,False,albon,williams,zandvoort
1135,0.0,71,0.0,75390,203.374,11,9,6,71995,0,0,0,0.0,27,False,ocon,alpine,zandvoort
1135,0.0,71,0.0,75539,202.973,11,0,6,0,0,0,2,0.0,23,False,sargeant,williams,zandvoort
1135,0.0,71,0.0,75552,202.938,11,11,6,71603,70955,0,-6,0.0,24,False,tsunoda,rb,zandvoort
1135,0.0,71,0.0,74954,204.557,11,6,6,71630,71295,0,-18,0.0,31,False,kevin_magnussen,haas,zandvoort
1135,0.0,70,0.0,75822,202.215,12,8,6,72168,0,0,-3,0.0,35,False,bottas,sauber,zandvoort
1135,0.0,70,0.0,75724,202.477,12,5,6,73261,0,0,-3,0.0,25,False,zhou,sauber,zandvoort
1136,25.0,53,4480727.0,83226,250.58,1,13,162,80074,80007,79461,3,84542.0,26,False,leclerc,ferrari,monza
1136,18.0,53,4483391.0,81943,254.503,1,2,162,80076,79808,79436,0,84592.0,23,False,piastri,mclaren,monza
1136,16.0,53,4486880.0,81432,256.1,1,3,162,79911,79727,79327,-2,84658.0,24,False,norris,mclaren,monza
1136,12.0,53,4496348.0,83219,250.601,1,15,162,80149,79799,79467,1,84836.0,30,False,sainz,ferrari,monza
1136,10.0,53,4503547.0,81512,255.849,1,3,162,80477,79641,79513,1,84972.0,39,False,hamilton,mercedes,monza
1136,8.0,53,4518659.0,81745,255.12,1,7,162,80226,79662,80022,1,85257.0,26,False,max_verstappen,red_bull,monza
1136,6.0,53,4520442.0,82036,254.215,1,3,162,80169,79877,79440,-4,85291.0,26,False,russell,mercedes,monza
1136,4.0,53,4534875.0,82971,251.35,1,12,162,80598,80216,80062,0,85563.0,34,False,perez,red_bull,monza
1136,2.0,53,4548183.0,83918,248.514,1,16,162,80542,80314,80299,0,85814.0,28,False,albon,williams,monza
1136,1.0,53,4549029.0,83437,249.946,1,6,162,80856,80698,0,3,85830.0,31,False,kevin_magnussen,haas,monza
1136,0.0,53,4549222.0,82944,251.432,1,15,162,80617,80421,0,0,85834.0,43,False,alonso,aston_martin,monza
1136,0.0,53,4562035.0,83728,249.077,1,1,162,81061,0,0,6,86076.0,21,False,colapinto,williams,monza
1136,0.0,53,4574179.0,84219,247.625,1,2,162,80901,80479,0,-1,86305.0,35,False,ricciardo,rb,monza
1136,0.0,52,0.0,84343,247.261,11,9,162,80764,80766,0,1,0.0,27,False,ocon,alpine,monza
1136,0.0,52,0.0,83755,248.997,11,9,162,80748,80738,0,-1,0.0,28,False,gasly,alpine,monza
1136,0.0,52,0.0,83609,249.432,11,8,162,81101,0,0,3,0.0,35,False,bottas,sauber,monza
1136,0.0,52,0.0,83275,250.432,11,10,162,80781,80411,80339,-7,0.0,37,False,hulkenberg,haas,monza
1136,0.0,52,0.0,85092,245.085,11,5,162,81445,0,0,2,0.0,25,False,zhou,sauber,monza
1136,0.0,52,0.0,82232,253.609,11,4,162,81013,0,0,-2,0.0,25,False,stroll,aston_martin,monza
1136,0.0,7,0.0,86198,241.94,25,11,162,80945,0,0,-4,0.0,24,False,tsunoda,rb,monza
1137,25.0,51,5578007.0,107060,201.856,1,2,-7,103033,102598,101686,1,109372.0,23,False,piastri,mclaren,baku
1137,18.0,51,5588917.0,107067,201.843,1,13,-7,102775,102056,101365,-1,109586.0,26,False,leclerc,ferrari,baku
1137,15.0,51,5609335.0,106628,202.674,1,3,-7,103139,102329,101874,2,109986.0,26,False,russell,mercedes,baku
1137,13.0,51,5614150.0,105255,205.318,1,3,-7,103609,0,0,11,110081.0,24,False,norris,mclaren,baku
1137,10.0,51,5655105.0,106798,202.352,1,7,-7,103097,102042,102023,1,110884.0,26,False,max_verstappen,red_bull,baku
1137,8.0,51,5663475.0,107057,201.862,1,15,-7,103472,102426,102369,1,111048.0,43,False,alonso,aston_martin,baku
1137,6.0,51,5665403.0,106947,202.07,1,16,-7,102899,102840,102859,2,111086.0,28,False,albon,williams,baku
1137,4.0,51,5667548.0,107274,201.454,1,1,-7,103138,102473,102530,0,111128.0,21,False,colapinto,williams,baku
1137,2.0,51,5670408.0,107236,201.525,1,3,-7,103089,102765,102289,-9,111184.0,39,False,hamilton,mercedes,baku
1137,1.0,51,5671134.0,107048,201.879,1,3,-7,103471,102968,0,0,111198.0,19,False,bearman,haas,baku
1137,0.0,51,5671472.0,107691,200.674,1,10,-7,103101,103191,0,1,111205.0,37,False,hulkenberg,haas,baku
1137,0.0,51,5695196.0,108018,200.066,1,9,-7,103088,103179,0,6,111670.0,28,False,gasly,alpine,baku
1137,0.0,51,5724914.0,108380,199.398,1,2,-7,103547,0,0,1,112253.0,35,False,ricciardo,rb,baku
1137,0.0,51,5726848.0,107644,200.761,1,5,-7,104246,0,0,3,112291.0,25,False,zhou,sauber,baku
1137,0.0,50,0.0,108831,198.572,11,9,-7,104504,0,0,-15,0.0,28,False,ocon,alpine,baku
1137,0.0,50,0.0,108418,199.328,11,8,-7,103618,0,0,0,0.0,35,False,bottas,sauber,baku
1137,0.0,49,0.0,107013,201.945,31,12,-7,103213,102263,101813,-13,0.0,34,False,perez,red_bull,baku
1137,0.0,49,0.0,106866,202.223,31,15,-7,103357,102503,101805,-15,0.0,30,False,sainz,ferrari,baku
1137,0.0,45,0.0,108148,199.826,31,4,-7,103370,103404,0,-6,0.0,25,False,stroll,aston_martin,baku
1137,0.0,14,0.0,110887,194.89,31,11,-7,103337,103035,0,-9,0.0,24,False,tsunoda,rb,baku
1138,25.0,62,6052571.0,94925,187.347,1,3,18,90002,90007,89525,0,97622.0,24,False,norris,mclaren,marina_bay
1138,18.0,62,6073516.0,95967,185.313,1,7,18,90157,89680,89728,0,97959.0,26,False,max_verstappen,red_bull,marina_bay
1138,15.0,62,6094394.0,95745,185.743,1,2,18,90258,89640,89953,2,98296.0,23,False,piastri,mclaren,marina_bay
1138,12.0,62,6113611.0,97047,183.251,1,3,18,90811,90153,89867,0,98606.0,26,False,russell,mercedes,marina_bay
1138,10.0,62,6115001.0,95371,186.471,1,13,18,90786,89747,0,4,98629.0,26,False,leclerc,ferrari,marina_bay
1138,8.0,62,6137819.0,97393,182.6,1,3,18,90393,89929,89841,-3,98997.0,39,False,hamilton,mercedes,marina_bay
1138,6.0,62,6148610.0,96561,184.173,1,15,18,90670,90108,0,3,99171.0,30,False,sainz,ferrari,marina_bay
1138,4.0,61,0.0,97741,181.95,11,15,18,90684,90450,90214,-1,0.0,43,False,alonso,aston_martin,marina_bay
1138,2.0,61,0.0,97470,182.456,11,10,18,90724,90150,90115,-3,0.0,37,False,hulkenberg,haas,marina_bay
1138,1.0,61,0.0,97477,182.443,11,12,18,90624,90579,0,3,0.0,34,False,perez,red_bull,marina_bay
1138,0.0,61,0.0,97262,182.846,11,1,18,90704,90481,0,1,0.0,21,False,colapinto,williams,marina_bay
1138,0.0,61,0.0,96393,184.494,11,11,18,90710,90289,90354,-4,0.0,24,False,tsunoda,rb,marina_bay
1138,0.0,61,0.0,97964,181.536,11,9,18,90958,90769,0,2,0.0,28,False,ocon,alpine,marina_bay
1138,0.0,61,0.0,97851,181.745,11,4,18,91094,0,0,3,0.0,25,False,stroll,aston_martin,marina_bay
1138,0.0,61,0.0,97461,182.472,11,5,18,92054,0,0,5,0.0,25,False,zhou,sauber,marina_bay
1138,0.0,61,0.0,97524,182.355,11,8,18,91572,0,0,3,0.0,35,False,bottas,sauber,marina_bay
1138,0.0,61,0.0,96927,183.478,11,9,18,91312,0,0,1,0.0,28,False,gasly,alpine,marina_bay
1138,0.0,61,0.0,94486,188.218,11,2,18,91085,0,0,-2,0.0,35,False,ricciardo,rb,marina_bay
1138,0.0,57,0.0,97425,182.54,3,6,18,90829,90653,0,-5,0.0,31,False,kevin_magnussen,haas,marina_bay
1138,0.0,15,0.0,96888,183.552,131,16,18,90679,90474,0,-9,0.0,28,False,albon,williams,marina_bay
1139,25.0,56,5709639.0,97834,202.861,1,13,161,93241,92962,92740,3,101957.0,27,False,leclerc,ferrari,americas
1139,18.0,56,5718201.0,97763,203.009,1,15,161,93556,92836,92652,1,102110.0,30,False,sainz,ferrari,americas
1139,15.0,56,5729051.0,98117,202.276,1,7,161,93046,92584,92361,-1,102304.0,27,False,max_verstappen,red_bull,americas
1139,12.0,56,5729993.0,97679,203.183,1,3,161,93616,92851,92330,-3,102321.0,24,False,norris,mclaren,americas
1139,10.0,56,5731560.0,97883,202.76,1,2,161,93864,93057,92950,0,102349.0,23,False,piastri,mclaren,americas
1139,8.0,56,5765934.0,97656,203.231,1,3,161,93536,93142,92974,14,102963.0,26,False,russell,mercedes,americas
1139,6.0,56,5768711.0,98514,201.461,1,12,161,93611,93020,0,2,103012.0,34,False,perez,red_bull,americas
1139,4.0,56,5772596.0,98404,201.686,1,10,161,93601,93544,0,3,103082.0,37,False,hulkenberg,haas,americas
1139,2.0,56,5780202.0,98091,202.33,1,14,161,93339,0,0,10,103217.0,22,False,lawson,rb,americas
1139,1.0,56,5781618.0,97611,203.325,1,1,161,94062,0,0,5,103243.0,21,False,colapinto,williams,americas
1139,0.0,56,5789421.0,98210,202.085,1,6,161,93564,93474,93481,-3,103382.0,32,False,kevin_magnussen,haas,americas
1139,0.0,56,5800197.0,98311,201.877,1,9,161,93550,93162,93018,-6,103574.0,28,False,gasly,alpine,americas
1139,0.0,55,0.0,99261,199.945,11,15,161,93973,93429,93309,-6,0.0,43,False,alonso,aston_martin,americas
1139,0.0,55,0.0,99193,200.082,11,11,161,93795,93506,0,-4,0.0,24,False,tsunoda,rb,americas
1139,0.0,55,0.0,99214,200.04,11,4,161,94033,93759,0,-2,0.0,25,False,stroll,aston_martin,americas
1139,0.0,55,0.0,99084,200.302,11,16,161,94051,0,0,-2,0.0,28,False,albon,williams,americas
1139,0.0,55,0.0,100575,197.333,11,8,161,94152,0,0,-1,0.0,35,False,bottas,sauber,americas
1139,0.0,55,0.0,97330,203.912,11,9,161,93986,93597,0,-6,0.0,28,False,ocon,alpine,americas
1139,0.0,55,0.0,99272,199.923,11,5,161,94228,0,0,-1,0.0,25,False,zhou,sauber,americas
1139,0.0,1,0.0,0,0.0,20,3,161,94154,0,0,-3,0.0,39,False,hamilton,mercedes,americas
1140,25.0,71,6055800.0,80137,193.348,1,15,2227,76778,76515,75946,0,85292.0,30,False,sainz,ferrari,rodriguez
1140,18.0,71,6060505.0,79691,194.43,1,3,2227,76505,76301,76260,1,85359.0,24,False,norris,mclaren,rodriguez
1140,16.0,71,6090187.0,78336,197.794,1,13,2227,76972,76641,76265,1,85777.0,27,False,leclerc,ferrari,rodriguez
1140,12.0,71,6100580.0,80371,192.785,1,3,2227,77306,76973,76651,2,85923.0,39,False,hamilton,mercedes,rodriguez
1140,10.0,71,6104336.0,80731,191.926,1,3,2227,77194,76937,76356,0,85976.0,26,False,russell,mercedes,rodriguez
1140,8.0,71,6115358.0,80872,191.591,1,7,2227,76803,76514,76171,-4,86131.0,27,False,max_verstappen,red_bull,rodriguez
1140,6.0,71,6119442.0,80637,192.15,1,6,2227,77125,77003,76886,0,86189.0,32,False,kevin_magnussen,haas,rodriguez
1140,4.0,71,6120728.0,80064,193.525,1,2,2227,77597,0,0,9,86207.0,23,False,piastri,mclaren,rodriguez
1140,2.0,70,0.0,80748,191.885,11,10,2227,77186,76995,77365,1,0.0,37,False,hulkenberg,haas,rodriguez
1140,1.0,70,0.0,81274,190.643,11,9,2227,77149,77048,76892,-2,0.0,28,False,gasly,alpine,rodriguez
1140,0.0,70,0.0,81311,190.557,11,4,2227,77407,77294,0,3,0.0,26,False,stroll,aston_martin,rodriguez
1140,0.0,70,0.0,80090,193.462,11,1,2227,77558,0,0,4,0.0,21,False,colapinto,williams,rodriguez
1140,0.0,70,0.0,80659,192.097,11,9,2227,77617,0,0,-13,0.0,28,False,ocon,alpine,rodriguez
1140,0.0,70,0.0,81085,191.088,11,8,2227,77393,77817,0,1,0.0,35,False,bottas,sauber,rodriguez
1140,0.0,70,0.0,81553,189.991,11,5,2227,78072,0,0,4,0.0,25,False,zhou,sauber,rodriguez
1140,0.0,70,0.0,79502,194.893,11,14,2227,77380,77162,0,-4,0.0,22,False,lawson,rb,rodriguez
